xcoord (m)	pressure (Pa)	temperature (K)	total_density (kg/m^3)	velocity (m/s)	total_dynamic_viscosity (J/kg)	total_gruneisen (~)	total_enthalpy (m/s)	total_isobaric_specific_heat (J/kg/K)	total_isochoric_specific_heat (J/kg/K)	total_speed_of_sound (W/m/K)	total_thermal_conductivity (Pa*s)	Reynolds (~)	Prandtl (~)	mass_flow_rate (kg/s)
1.500000000000000000e+00	5.999472769530047663e+05	4.500061308717900665e+00	1.396053498469984504e+02	1.824515810323754428e+00	4.026420501547456706e-06	1.432066024001576565e+00	2.845904814670383985e+03	3.614867672292260977e+03	2.330227914638241145e+03	2.460519406511063210e+02	2.208930271758327221e-02	1.580901043951449974e+05	6.589151994604522944e-01	4.999999857871949456e-03
1.500999999999999890e+00	5.999472386019250844e+05	4.500061347853874238e+00	1.396053483859066660e+02	1.824515939889357119e+00	4.026420443769373411e-06	1.432066016808805742e+00	2.845904662964678209e+03	3.614867735570679542e+03	2.330227922409249913e+03	2.460519367598608937e+02	2.208930254108170538e-02	1.580901066636967880e+05	6.589152068045029953e-01	5.000000160611032390e-03
1.502000000000000002e+00	5.999472065774174407e+05	4.500061391813557243e+00	1.396053470304367750e+02	1.824515848212002522e+00	4.026420385991290115e-06	1.432066009616034918e+00	2.845904511258972434e+03	3.614867798849098563e+03	2.330227930180259136e+03	2.460519328686155234e+02	2.208930236458013507e-02	1.580901089322486368e+05	6.589152141485536962e-01	4.999999860827063908e-03
1.502999999999999892e+00	5.999471683390475810e+05	4.500061431035523363e+00	1.396053455712257119e+02	1.824515975046137717e+00	4.026420328213207666e-06	1.432066002423264317e+00	2.845904359553266204e+03	3.614867862127517583e+03	2.330227937951268359e+03	2.460519289773701246e+02	2.208930218807856824e-02	1.580901112008004857e+05	6.589152214926041751e-01	5.000000156148039047e-03
1.504000000000000004e+00	5.999471362032241886e+05	4.500061474910438619e+00	1.396053442138959326e+02	1.824515886051632174e+00	4.026420270435124371e-06	1.432065995230493494e+00	2.845904207847560428e+03	3.614867925405936148e+03	2.330227945722277127e+03	2.460519250861246974e+02	2.208930201157700141e-02	1.580901134693524509e+05	6.589152288366542098e-01	4.999999863649683650e-03
1.504999999999999893e+00	5.999470980748027796e+05	4.500061514216371350e+00	1.396053427565185814e+02	1.824516010250967435e+00	4.026420212657041075e-06	1.432065988037722670e+00	2.845904056141854653e+03	3.614867988684355169e+03	2.330227953493286805e+03	2.460519211948792986e+02	2.208930183507543110e-02	1.580901157379045326e+05	6.589152361807042446e-01	5.000000151815779670e-03
1.506000000000000005e+00	5.999470658303722739e+05	4.500061558008659368e+00	1.396053413973731665e+02	1.824515923843831544e+00	4.026420154878957779e-06	1.432065980844952069e+00	2.845903904436149332e+03	3.614868051962774643e+03	2.330227961264296027e+03	2.460519173036338998e+02	2.208930165857386427e-02	1.580901180064566142e+05	6.589152435247540573e-01	4.999999866342966746e-03
1.506999999999999895e+00	5.999470278092389926e+05	4.500061597396572743e+00	1.396053399417846208e+02	1.824516045502764250e+00	4.026420097100875331e-06	1.432065973652181468e+00	2.845903752730443557e+03	3.614868115241193209e+03	2.330227969035304795e+03	2.460519134123885578e+02	2.208930148207229743e-02	1.580901202750086959e+05	6.589152508688036480e-01	5.000000147611267931e-03
1.508000000000000007e+00	5.999469954588109395e+05	4.500061641108259458e+00	1.396053385808667429e+02	1.824515961589753044e+00	4.026420039322792035e-06	1.432065966459410644e+00	2.845903601024737782e+03	3.614868178519611774e+03	2.330227976806314018e+03	2.460519095211431306e+02	2.208930130557072713e-02	1.580901225435609231e+05	6.589152582128529057e-01	4.999999868910007944e-03
1.508999999999999897e+00	5.999469575424044160e+05	4.500061680576325607e+00	1.396053371270226933e+02	1.824516080800425044e+00	4.026419981544708739e-06	1.432065959266640043e+00	2.845903449319031552e+03	3.614868241798031249e+03	2.330227984577323241e+03	2.460519056298977318e+02	2.208930112906916030e-02	1.580901248121132667e+05	6.589152655569021633e-01	5.000000143531438575e-03
1.510000000000000009e+00	5.999469250884992070e+05	4.500061724209431624e+00	1.396053357643732511e+02	1.824515999290575730e+00	4.026419923766625444e-06	1.432065952073868997e+00	2.845903297613326686e+03	3.614868305076449815e+03	2.330227992348332918e+03	2.460519017386523331e+02	2.208930095256759346e-02	1.580901270806655812e+05	6.589152729009508658e-01	4.999999871353916735e-03
1.510999999999999899e+00	5.999468872743441025e+05	4.500061763755772049e+00	1.396053343122323156e+02	1.824516116142808952e+00	4.026419865988542995e-06	1.432065944881098174e+00	2.845903145907620910e+03	3.614868368354868835e+03	2.330228000119341687e+03	2.460518978474069343e+02	2.208930077606602316e-02	1.580901293492179830e+05	6.589152802449997903e-01	5.000000139573147415e-03
1.512000000000000011e+00	5.999468547193887644e+05	4.500061807312198958e+00	1.396053329478911849e+02	1.824516036947384290e+00	4.026419808210459699e-06	1.432065937688327573e+00	2.845902994201915135e+03	3.614868431633287855e+03	2.330228007890350455e+03	2.460518939561615355e+02	2.208930059956445632e-02	1.580901316177704430e+05	6.589152875890481598e-01	4.999999873677611791e-03
1.512999999999999901e+00	5.999468170051039197e+05	4.500061846935121679e+00	1.396053314974120667e+02	1.824516151528963404e+00	4.026419750432376404e-06	1.432065930495556971e+00	2.845902842496209360e+03	3.614868494911706421e+03	2.330228015661360132e+03	2.460518900649161367e+02	2.208930042306289296e-02	1.580901338863229903e+05	6.589152949330961961e-01	5.000000135733733385e-03
1.514000000000000012e+00	5.999467843514318811e+05	4.500061890416716892e+00	1.396053301314174178e+02	1.824516074561186363e+00	4.026419692654293955e-06	1.432065923302786148e+00	2.845902690790504039e+03	3.614868558190125441e+03	2.330228023432369355e+03	2.460518861736707379e+02	2.208930024656132612e-02	1.580901361548755958e+05	6.589153022771443435e-01	4.999999875883742902e-03
1.514999999999999902e+00	5.999467467347286874e+05	4.500061930114516606e+00	1.396053286825614634e+02	1.824516186957895858e+00	4.026419634876210659e-06	1.432065916110015547e+00	2.845902539084797809e+03	3.614868621468544916e+03	2.330228031203378578e+03	2.460518822824253675e+02	2.208930007005975582e-02	1.580901384234282596e+05	6.589153096211923799e-01	5.000000132010459092e-03
1.516000000000000014e+00	5.999467139845889760e+05	4.500061973523108882e+00	1.396053273149494771e+02	1.824516112133024004e+00	4.026419577098127364e-06	1.432065908917244723e+00	2.845902387379092033e+03	3.614868684746963481e+03	2.330228038974387346e+03	2.460518783911799687e+02	2.208929989355818899e-02	1.580901406919810397e+05	6.589153169652398612e-01	4.999999877975077819e-03
1.516999999999999904e+00	5.999466764632611303e+05	4.500062013294193974e+00	1.396053258676787721e+02	1.824516222428604673e+00	4.026419519320044068e-06	1.432065901724474122e+00	2.845902235673386258e+03	3.614868748025382502e+03	2.330228046745396568e+03	2.460518744999345699e+02	2.208929971705662215e-02	1.580901429605338490e+05	6.589153243092872314e-01	5.000000128400518620e-03
1.518000000000000016e+00	5.999466436188140651e+05	4.500062056631474405e+00	1.396053244984849186e+02	1.824516149663833797e+00	4.026419461541961619e-06	1.432065894531703298e+00	2.845902083967680483e+03	3.614868811303801067e+03	2.330228054516405791e+03	2.460518706086891427e+02	2.208929954055505185e-02	1.580901452290866582e+05	6.589153316533344906e-01	4.999999879954093729e-03
1.518999999999999906e+00	5.999466061907423427e+05	4.500062096474266582e+00	1.396053230527636799e+02	1.824516257940281827e+00	4.026419403763878323e-06	1.432065887338932697e+00	2.845901932261975162e+03	3.614868874582220087e+03	2.330228062287415014e+03	2.460518667174437724e+02	2.208929936405348501e-02	1.580901474976396130e+05	6.589153389973814168e-01	5.000000124901684585e-03
1.520000000000000018e+00	5.999465732540658209e+05	4.500062139741887179e+00	1.396053216820218950e+02	1.824516187154614055e+00	4.026419345985795875e-06	1.432065880146162096e+00	2.845901780556269387e+03	3.614868937860639107e+03	2.330228070058424237e+03	2.460518628261983736e+02	2.208929918755191818e-02	1.580901497661925678e+05	6.589153463414283429e-01	4.999999881823462104e-03
1.520999999999999908e+00	5.999465359172151657e+05	4.500062179654963579e+00	1.396053202378145386e+02	1.824516293491999841e+00	4.026419288207712579e-06	1.432065872953391050e+00	2.845901628850563156e+03	3.614869001139058128e+03	2.330228077829433460e+03	2.460518589349529464e+02	2.208929901105034788e-02	1.580901520347456681e+05	6.589153536854749360e-01	5.000000121511359238e-03
1.522000000000000020e+00	5.999465028903065249e+05	4.500062222854541716e+00	1.396053188655569954e+02	1.824516224606207659e+00	4.026419230429629283e-06	1.432065865760620227e+00	2.845901477144857381e+03	3.614869064417476693e+03	2.330228085600442228e+03	2.460518550437075476e+02	2.208929883454878104e-02	1.580901543032987975e+05	6.589153610295211960e-01	4.999999883585369564e-03
1.522999999999999909e+00	5.999464656427191803e+05	4.500062262836480365e+00	1.396053174228300122e+02	1.824516329082872312e+00	4.026419172651545988e-06	1.432065858567849626e+00	2.845901325439152060e+03	3.614869127695895713e+03	2.330228093371451905e+03	2.460518511524621772e+02	2.208929865804721421e-02	1.580901565718519851e+05	6.589153683735672340e-01	5.000000118227061058e-03
1.524000000000000021e+00	5.999464325274961302e+05	4.500062305969311005e+00	1.396053160490908169e+02	1.824516262019570512e+00	4.026419114873462692e-06	1.432065851375078802e+00	2.845901173733445830e+03	3.614869190974314733e+03	2.330228101142460673e+03	2.460518472612167784e+02	2.208929848154564390e-02	1.580901588404052309e+05	6.589153757176131609e-01	4.999999885242458093e-03
1.524999999999999911e+00	5.999463953672935022e+05	4.500062352855371373e+00	1.396053145257423864e+02	1.824516364712074346e+00	4.026419057095380243e-06	1.432065844182308201e+00	2.845901022027740510e+03	3.614869254252733299e+03	2.330228108913469896e+03	2.460518433699713796e+02	2.208929830504407707e-02	1.580901611089585640e+05	6.589153830616588658e-01	5.000000112107257609e-03
1.526200000000000001e+00	5.999463551346329041e+05	4.500062412440864357e+00	1.396053127705283714e+02	1.824516301528119611e+00	4.026418987761680458e-06	1.432065835550983213e+00	2.845900839980893579e+03	3.614869330186836578e+03	2.330228118238681418e+03	2.460518387004769352e+02	2.208929809324219895e-02	1.580901638312226278e+05	6.589153918745134231e-01	4.999999876091204554e-03
1.527639999999999887e+00	5.999463025908215204e+05	4.500062480689599909e+00	1.396053105931009384e+02	1.824516410239496178e+00	4.026418904561240716e-06	1.432065825193393538e+00	2.845900621524677717e+03	3.614869421307759239e+03	2.330228129428934153e+03	2.460518330970835166e+02	2.208929783907994174e-02	1.580901670979396731e+05	6.589154024499384033e-01	5.000000096024421158e-03
1.529367999999999839e+00	5.999462437088597799e+05	4.500062565764598510e+00	1.396053080498565180e+02	1.824516358001631700e+00	4.026418804720712516e-06	1.432065812764285573e+00	2.845900359377217228e+03	3.614869530652867525e+03	2.330228142857238254e+03	2.460518263730114938e+02	2.208929753408523169e-02	1.580901710180002556e+05	6.589154151404479354e-01	4.999999861782097703e-03
1.531441599999999736e+00	5.999461689729618374e+05	4.500062664741294682e+00	1.396053049299405586e+02	1.824516476205990001e+00	4.026418684912080541e-06	1.432065797849356281e+00	2.845900044800266187e+03	3.614869661866996921e+03	2.330228158971202902e+03	2.460518183041250495e+02	2.208929716809157964e-02	1.580901757220732106e+05	6.589154303690586412e-01	5.000000073974895758e-03
1.533929919999999836e+00	5.999460832752739079e+05	4.500062786545468541e+00	1.396053012526550958e+02	1.824516438920502193e+00	4.026418541141719968e-06	1.432065779951441131e+00	2.845899667307924119e+03	3.614869819323952015e+03	2.330228178307960206e+03	2.460518086214612765e+02	2.208929672889919926e-02	1.580901813669611583e+05	6.589154486433899116e-01	4.999999840092874369e-03
1.536915903999999777e+00	5.999459765439151088e+05	4.500062929733029904e+00	1.396052967749990898e+02	1.824516571585966362e+00	4.026418368617288635e-06	1.432065758473942685e+00	2.845899214317114456e+03	3.614870008272298492e+03	2.330228201512069063e+03	2.460517970022647773e+02	2.208929620186834281e-02	1.580901881408272020e+05	6.589154705725859262e-01	5.000000043287804001e-03
1.540499084799999752e+00	5.999458522700370522e+05	4.500063104446254236e+00	1.396052914654582935e+02	1.824516555055230693e+00	4.026418161587971545e-06	1.432065732700944727e+00	2.845898670728142406e+03	3.614870235010314445e+03	2.330228229357000146e+03	2.460517830592289954e+02	2.208929556943131298e-02	1.580901962694671820e+05	6.589154968876187457e-01	4.999999807823532656e-03
1.544798901759999676e+00	5.999456994271506555e+05	4.500063311254739240e+00	1.396052850321833887e+02	1.824516709301656547e+00	4.026417913152789681e-06	1.432065701773347133e+00	2.845898018421375582e+03	3.614870507095933135e+03	2.330228262770917354e+03	2.460517663275860230e+02	2.208929481050688273e-02	1.580902060238363047e+05	6.589155284656541545e-01	5.000000000119006471e-03
1.549958682111999719e+00	5.999455196412233636e+05	4.500063562167528453e+00	1.396052773730387742e+02	1.824516721912844197e+00	4.026417615030572122e-06	1.432065664660230109e+00	2.845897235653256303e+03	3.614870833598675745e+03	2.330228302867617913e+03	2.460517462496145242e+02	2.208929389979756228e-02	1.580902177290808759e+05	6.589155663592916046e-01	4.999999760365077088e-03
1.556150418534399726e+00	5.999453003604395781e+05	4.500063860537911076e+00	1.396052681233309158e+02	1.824516907958848355e+00	4.026417257283910543e-06	1.432065620124489680e+00	2.845896296331512531e+03	3.614871225401966512e+03	2.330228350983658402e+03	2.460517221560486405e+02	2.208929280694637426e-02	1.580902317753766256e+05	6.589156118316490396e-01	4.999999938934390070e-03
1.563580502241279646e+00	5.999450406740831677e+05	4.500064221175124501e+00	1.396052570817398646e+02	1.824516961820315419e+00	4.026416827987916817e-06	1.432065566681601121e+00	2.845895169145420368e+03	3.614871695565915616e+03	2.330228408722906806e+03	2.460516932437696482e+02	2.208929149552495141e-02	1.580902486309348023e+05	6.589156663984671036e-01	4.999999691081581481e-03
1.572496602689535505e+00	5.999447256861523492e+05	4.500064651326293408e+00	1.396052437762336922e+02	1.824517194346350735e+00	4.026416312832724007e-06	1.432065502550134761e+00	2.845893816522109319e+03	3.614872259762655631e+03	2.330228478010005347e+03	2.460516585490348120e+02	2.208928992181924747e-02	1.580902688576093933e+05	6.589157318786333928e-01	4.999999851767503514e-03
1.583195923227442625e+00	5.999443509793750709e+05	4.500065169941556142e+00	1.396052278651428651e+02	1.824517306922986304e+00	4.026415694646494161e-06	1.432065425592375041e+00	2.845892193374136696e+03	3.614872936798742103e+03	2.330228561154523049e+03	2.460516169153530086e+02	2.208928803337240065e-02	1.580902931296257011e+05	6.589158104548104022e-01	4.999999590418161173e-03
1.596035107872931125e+00	5.999438981372694252e+05	4.500065789759843504e+00	1.396052087195065496e+02	1.824517607033814270e+00	4.026414952823016312e-06	1.432065333243063510e+00	2.845890245596568548e+03	3.614873749242046415e+03	2.330228660927944475e+03	2.460515669549348559e+02	2.208928576723617754e-02	1.580903222560551076e+05	6.589159047461904395e-01	4.999999727150728282e-03
1.611442129447517413e+00	5.999433578365849098e+05	4.500066535795939515e+00	1.396051857980352793e+02	1.824517803500981916e+00	4.026414062634844079e-06	1.432065222423889894e+00	2.845887908263487134e+03	3.614874724174012044e+03	2.330228780656050731e+03	2.460515070024330839e+02	2.208928304787272090e-02	1.580903572077845747e+05	6.589160178958000103e-01	4.999999444620211939e-03
1.629930555337020914e+00	5.999427064492297359e+05	4.500067428574302753e+00	1.396051582435863452e+02	1.824518201549175878e+00	4.026412994409037738e-06	1.432065089440881289e+00	2.845885103463789619e+03	3.614875894092370345e+03	2.330228924329777783e+03	2.460514350594309292e+02	2.208927978463656738e-02	1.580903991498803662e+05	6.589161536752647930e-01	4.999999548580662430e-03
1.652116666404425116e+00	5.999419277281264076e+05	4.500068501918975450e+00	1.396051252301364798e+02	1.824518518177911997e+00	4.026411712538069451e-06	1.432064929861270874e+00	2.845881737704153238e+03	3.614877297994400124e+03	2.330229096738250519e+03	2.460513487278283833e+02	2.208927586875318247e-02	1.580904494804246060e+05	6.589163166105259650e-01	4.999999233899084759e-03
1.678739999685310291e+00	5.999409904009734746e+05	4.500069787373497832e+00	1.396050855706529887e+02	1.824519057819592005e+00	4.026410174292907338e-06	1.432064738365738776e+00	2.845877698792588035e+03	3.614878982676836131e+03	2.330229303628417256e+03	2.460512451299052827e+02	2.208927116969312127e-02	1.580905098771200865e+05	6.589165121327004160e-01	4.999999292342715770e-03
1.710687999622372502e+00	5.999398683885980863e+05	4.500071331494726934e+00	1.396050380320870090e+02	1.824519546822324756e+00	4.026408328398713480e-06	1.432064508571099903e+00	2.845872852098710609e+03	3.614881004295759794e+03	2.330229551896617522e+03	2.460511208123976132e+02	2.208926553082105060e-02	1.580905823532155191e+05	6.589167467591100502e-01	4.999998929820302640e-03
1.749025599546847110e+00	5.999385192739943741e+05	4.500073035212472483e+00	1.396049827072728817e+02	1.824520290826660673e+00	4.026406113325680511e-06	1.432064232817533256e+00	2.845867036066058063e+03	3.614883430238467554e+03	2.330229849818458661e+03	2.460509716313883644e+02	2.208925876417456094e-02	1.580906693246177747e+05	6.589170283105136861e-01	4.999998987248017134e-03
1.790724746228618880e+00	5.999370543313076487e+05	4.500074765607805283e+00	1.396049240680490868e+02	1.824520981690584742e+00	4.026403704028919391e-06	1.432063932885131674e+00	2.845860710067582204e+03	3.614886068894539221e+03	2.330230173862909851e+03	2.460508093697758341e+02	2.208925140420980177e-02	1.580907639220216952e+05	6.589173345487662203e-01	4.999998780339022855e-03
1.832423892910390650e+00	5.999355870685419068e+05	4.500076494396494375e+00	1.396048653879319090e+02	1.824521811582880293e+00	4.026401294732159118e-06	1.432063632952729870e+00	2.845854384069105890e+03	3.614888707550610889e+03	2.330230497907361041e+03	2.460506471081632185e+02	2.208924404424504259e-02	1.580908585195388005e+05	6.589176407866472740e-01	4.999998952963225114e-03
1.874123039592162421e+00	5.999341220542927040e+05	4.500078224973018237e+00	1.396048067442618503e+02	1.824522503503917426e+00	4.026398885435397998e-06	1.432063333020328288e+00	2.845848058070630032e+03	3.614891346206683011e+03	2.330230821951812231e+03	2.460504848465506598e+02	2.208923668428028342e-02	1.580909531171691488e+05	6.589179470241566250e-01	4.999998748788601725e-03
1.915822186273934191e+00	5.999326548611542676e+05	4.500079953943600053e+00	1.396047480633393150e+02	1.824523332454027313e+00	4.026396476138637725e-06	1.432063033087926707e+00	2.845841732072154173e+03	3.614893984862755133e+03	2.330231145996263876e+03	2.460503225849381010e+02	2.208922932431552077e-02	1.580910477149126818e+05	6.589182532612948284e-01	4.999998918798291211e-03
1.957521332955705962e+00	5.999311897763656452e+05	4.500081684561448192e+00	1.396046894169284656e+02	1.824524025337907140e+00	4.026394066841876605e-06	1.432062733155525125e+00	2.845835406073678769e+03	3.614896623518826800e+03	2.330231470040715067e+03	2.460501603233255139e+02	2.208922196435076507e-02	1.580911423127694288e+05	6.589185594980611071e-01	4.999998717160774632e-03
1.999220479637477732e+00	5.999297226518815150e+05	4.500083413663207743e+00	1.396046307357842977e+02	1.824524853395762092e+00	4.026391657545115484e-06	1.432062433223123321e+00	2.845829080075202455e+03	3.614899262174898013e+03	2.330231794085165802e+03	2.460499980617129552e+02	2.208921460438600243e-02	1.580912369107393897e+05	6.589188657344559052e-01	4.999998884713693220e-03
2.040919626319249502e+00	5.999282574974953895e+05	4.500085144295796979e+00	1.396045720869760487e+02	1.824525547177307194e+00	4.026389248248355211e-06	1.432062133290721739e+00	2.845822754076726142e+03	3.614901900830970135e+03	2.330232118129617447e+03	2.460498358001003680e+02	2.208920724442124325e-02	1.580913315088225645e+05	6.589191719704794448e-01	4.999998685446961633e-03
2.082618773001021051e+00	5.999267904407515889e+05	4.500086873507664009e+00	1.396045134058395547e+02	1.824526374399176420e+00	4.026386838951594091e-06	1.432061833358319936e+00	2.845816428078250738e+03	3.614904539487041802e+03	2.330232442174068638e+03	2.460496735384878093e+02	2.208919988445648408e-02	1.580914261070189823e+05	6.589194782061311706e-01	4.999998850705529747e-03
2.124317919682793043e+00	5.999253252176529495e+05	4.500088604138576365e+00	1.396044547548538617e+02	1.824527069016211200e+00	4.026384429654832971e-06	1.432061533425918354e+00	2.845810102079773969e+03	3.614907178143113470e+03	2.330232766218519373e+03	2.460495112768751937e+02	2.208919252449172491e-02	1.580915207053286140e+05	6.589197844414113048e-01	4.999998653647068185e-03
2.166017066364564592e+00	5.999238582278004615e+05	4.500090333445055713e+00	1.396043960738890064e+02	1.824527895458618820e+00	4.026382020358072698e-06	1.432061233493516550e+00	2.845803776081298565e+03	3.614909816799185137e+03	2.330233090262971018e+03	2.460493490152626634e+02	2.208918516452696573e-02	1.580916153037513723e+05	6.589200906763201804e-01	4.999998816772062600e-03
2.207716213046336584e+00	5.999223929368128302e+05	4.500092064061869124e+00	1.396043374208963144e+02	1.824528590850358567e+00	4.026379611061311578e-06	1.432060933561114968e+00	2.845797450082822706e+03	3.614912455455257714e+03	2.330233414307422208e+03	2.460491867536500763e+02	2.208917780456220656e-02	1.580917099022874027e+05	6.589203969108574643e-01	4.999998621761394396e-03
2.249415359728108132e+00	5.999209260130582843e+05	4.500093793450810509e+00	1.396042787402285512e+02	1.824529416569608875e+00	4.026377201764550458e-06	1.432060633628713164e+00	2.845791124084346393e+03	3.614915094111328926e+03	2.330233738351873853e+03	2.460490244920374607e+02	2.208917044459744392e-02	1.580918045009366760e+05	6.589207031450230456e-01	4.999998782911609096e-03
2.291114506409880125e+00	5.999194606549425516e+05	4.500095524043866924e+00	1.396042200853644317e+02	1.824530112676444604e+00	4.026374792467791032e-06	1.432060333696311805e+00	2.845784798085870989e+03	3.614917732767400594e+03	2.330234062396325044e+03	2.460488622304249304e+02	2.208916308463268821e-02	1.580918990996990469e+05	6.589210093788172573e-01	4.999998589790233434e-03
2.332813653091651673e+00	5.999179937965536956e+05	4.500097253505721540e+00	1.396041614050893998e+02	1.824530937728638058e+00	4.026372383171029065e-06	1.432060033763910223e+00	2.845778472087394675e+03	3.614920371423472716e+03	2.330234386440776234e+03	2.460486999688123433e+02	2.208915572466792557e-02	1.580919936985747190e+05	6.589213156122398773e-01	4.999998749122836102e-03
2.374512799773423666e+00	5.999165283720188309e+05	4.500098984067595786e+00	1.396041027484613153e+02	1.824531634492051024e+00	4.026369973874269639e-06	1.432059733831508641e+00	2.845772146088918817e+03	3.614923010079544838e+03	2.330234710485227879e+03	2.460485377071998130e+02	2.208914836470316639e-02	1.580920882975635468e+05	6.589216218452912388e-01	4.999998557734232352e-03
2.416211946455195214e+00	5.999150615783196408e+05	4.500100713594781254e+00	1.396040440686526267e+02	1.824532458932867307e+00	4.026367564577507671e-06	1.432059433899106837e+00	2.845765820090442958e+03	3.614925648735616051e+03	2.330235034529678614e+03	2.460483754455871974e+02	2.208914100473840722e-02	1.580921828966656758e+05	6.589219280779704535e-01	4.999998715404448645e-03
2.457911093136967207e+00	5.999135960880102357e+05	4.500102444119710832e+00	1.396039854103463540e+02	1.824533156295216285e+00	4.026365155280747398e-06	1.432059133966705256e+00	2.845759494091967099e+03	3.614928287391687718e+03	2.330235358574130260e+03	2.460482131839746103e+02	2.208913364477364458e-02	1.580922774958809314e+05	6.589222343102786317e-01	4.999998525593722480e-03
2.499610239818738755e+00	5.999121293583818479e+05	4.500104173706211519e+00	1.396039267310602270e+02	1.824533980180135684e+00	4.026362745983986278e-06	1.432058834034303674e+00	2.845753168093490785e+03	3.614930926047759840e+03	2.330235682618581450e+03	2.460480509223620516e+02	2.208912628480888887e-02	1.580923720952094591e+05	6.589225405422149962e-01	4.999998681755610588e-03
2.541309386500510747e+00	5.999106638028853340e+05	4.500105904189720007e+00	1.396038680711447739e+02	1.824534678084454020e+00	4.026360336687226005e-06	1.432058534101901870e+00	2.845746842095014927e+03	3.614933564703831507e+03	2.330236006663032185e+03	2.460478886607494644e+02	2.208911892484412970e-02	1.580924666946511425e+05	6.589228467737799910e-01	4.999998493369117551e-03
2.583008533182282296e+00	5.999091971367716324e+05	4.500107633830466192e+00	1.396038093924276211e+02	1.824535501468682819e+00	4.026357927390464885e-06	1.432058234169500288e+00	2.845740516096538613e+03	3.614936203359903629e+03	2.330236330707483830e+03	2.460477263991369057e+02	2.208911156487936706e-02	1.580925612942060689e+05	6.589231530049735053e-01	4.999998648175628911e-03
2.624707679864054288e+00	5.999077315166217741e+05	4.500109364267999901e+00	1.396037507309713703e+02	1.824536199858607377e+00	4.026355518093704612e-06	1.432057934237098484e+00	2.845734190098062754e+03	3.614938842015975297e+03	2.330236654751935021e+03	2.460475641375243470e+02	2.208910420491460788e-02	1.580926558938742382e+05	6.589234592357954279e-01	4.999998461061358652e-03
2.666406826545825837e+00	5.999062649135170504e+05	4.500111093955878161e+00	1.396036920528956102e+02	1.824537022796598684e+00	4.026353108796943492e-06	1.432057634304696681e+00	2.845727864099587350e+03	3.614941480672046509e+03	2.330236978796385756e+03	2.460474018759117598e+02	2.208909684494984871e-02	1.580927504936555633e+05	6.589237654662456478e-01	4.999998614664313661e-03
2.708105973227597829e+00	5.999047992291890550e+05	4.500112824334960848e+00	1.396036333900607076e+02	1.824537721615785646e+00	4.026350699500183219e-06	1.432057334372295099e+00	2.845721538101111037e+03	3.614944119328119086e+03	2.330237302840837401e+03	2.460472396142991727e+02	2.208908948498508606e-02	1.580928450935501605e+05	6.589240716963247202e-01	4.999998428673664563e-03
2.749805119909369377e+00	5.999033326886487193e+05	4.500114554037994985e+00	1.396035747129987499e+02	1.824538544159781228e+00	4.026348290203422099e-06	1.432057034439893517e+00	2.845715212102635178e+03	3.614946757984190754e+03	2.330237626885288591e+03	2.460470773526866139e+02	2.208908212502033036e-02	1.580929396935579134e+05	6.589243779260318679e-01	4.999998581229568237e-03
2.791504266591140926e+00	5.999018669405587716e+05	4.500116284271575395e+00	1.396035160498410619e+02	1.824539243346254835e+00	4.026345880906660979e-06	1.432056734507491713e+00	2.845708886104158864e+03	3.614949396640261966e+03	2.330237950929739782e+03	2.460469150910740268e+02	2.208907476505557119e-02	1.580930342936789384e+05	6.589246841553674239e-01	4.999998396230515701e-03
2.833203413272912918e+00	5.999004004621970234e+05	4.500118013737760769e+00	1.396034573768085920e+02	1.824540065530798838e+00	4.026343471609900706e-06	1.432056434575090131e+00	2.845702560105683006e+03	3.614952035296333634e+03	2.330238274974190972e+03	2.460467528294614397e+02	2.208906740509080854e-02	1.580931288939131191e+05	6.589249903843317213e-01	4.999998547942042723e-03
2.874902559954684911e+00	5.998989346507156733e+05	4.500119743091613778e+00	1.396033987221531163e+02	1.824540764971713358e+00	4.026341062313139585e-06	1.432056134642688550e+00	2.845696234107206692e+03	3.614954673952406210e+03	2.330238599018642617e+03	2.460465905678489094e+02	2.208906004512604937e-02	1.580932234942605719e+05	6.589252966129244271e-01	4.999998363941414621e-03
2.916601706636456459e+00	5.998974682342146989e+05	4.500121470158685355e+00	1.396033400791031625e+02	1.824541586680250571e+00	4.026338653016379312e-06	1.432055834710286968e+00	2.845689908108731743e+03	3.614957312608477878e+03	2.330238923063093807e+03	2.460464283062363222e+02	2.208905268516129367e-02	1.580933180947211804e+05	6.589256028411455413e-01	4.999998515418688054e-03
2.958300853318228008e+00	5.998960023597188992e+05	4.500123193994135740e+00	1.396032814886542894e+02	1.824542285817827292e+00	4.026336243719618192e-06	1.432055534777885164e+00	2.845683582110254974e+03	3.614959951264549545e+03	2.330239247107544998e+03	2.460462660446237066e+02	2.208904532519652755e-02	1.580934126952950319e+05	6.589259090689951748e-01	4.999998332883035662e-03
3.000000000000000000e+00	5.998945360049235169e+05	4.500123947339277564e+00	1.396032345378300761e+02	1.824543106160526396e+00	4.026333834422857072e-06	1.432055234845483582e+00	2.845677256111779116e+03	3.614962589920621213e+03	2.330239571151996188e+03	2.460461037830111763e+02	2.208903796523177185e-02	1.580935072959821264e+05	6.589262152964731056e-01	4.999998899379906776e-03
