xcoord (m)	pressure (Pa)	temperature (K)	total_density (kg/m^3)	velocity (m/s)	total_dynamic_viscosity (J/kg)	total_gruneisen (~)	total_enthalpy (m/s)	total_isobaric_specific_heat (J/kg/K)	total_isochoric_specific_heat (J/kg/K)	total_speed_of_sound (W/m/K)	total_thermal_conductivity (Pa*s)	Reynolds (~)	Prandtl (~)	mass_flow_rate (kg/s)
3.750000000000000000e+00	5.962534043006612919e+05	4.504553685755680270e+00	1.394568652688161308e+02	1.197300598857367504e+00	4.020315045203431601e-06	1.431317356416397235e+00	2.829350512371579953e+03	3.621336263696292008e+03	2.331089665128136403e+03	2.456445494031372618e+02	2.207135916764134745e-02	3.323541421531398664e+05	6.596291852304091430e-01	8.392836938956036927e-03
3.800000000000000266e+00	5.962034216800865252e+05	4.504614190685068742e+00	1.394548551802265592e+02	1.197317904849519943e+00	4.020232437626711095e-06	1.431307242755134546e+00	2.829125800293541033e+03	3.621423480245301107e+03	2.331101381340105036e+03	2.456390426509798885e+02	2.207111737635570475e-02	3.323609713528745342e+05	6.596387440384812173e-01	8.392837276955857767e-03
3.850000000000000089e+00	5.961534393613092834e+05	4.504674670374737566e+00	1.394528452376357848e+02	1.197335213383632357e+00	4.020149830049989742e-06	1.431297129093872078e+00	2.828901088215503023e+03	3.621510696794311116e+03	2.331113097552072759e+03	2.456335358988224584e+02	2.207087558507005859e-02	3.323678008332672180e+05	6.596483024031172260e-01	8.392837638063498085e-03
3.900000000000000355e+00	5.961034552887432510e+05	4.504735076431744645e+00	1.394508359749237343e+02	1.197352516968642977e+00	4.020067222473268389e-06	1.431287015432609167e+00	2.828676376137464104e+03	3.621597913343320215e+03	2.331124813764040937e+03	2.456280291466650283e+02	2.207063379378441936e-02	3.323746305943353218e+05	6.596578603243021810e-01	8.392838001901523765e-03
3.950000000000000178e+00	5.960534715248079738e+05	4.504795573714509338e+00	1.394488254475131157e+02	1.197369837773122336e+00	4.019984614896547036e-06	1.431276901771346477e+00	2.828451664059425639e+03	3.621685129892330224e+03	2.331136529976009115e+03	2.456225223945076266e+02	2.207039200249877320e-02	3.323814606360959588e+05	6.596674178020223156e-01	8.392838406825553835e-03
4.000000000000000000e+00	5.960034859969911631e+05	4.504856031598498234e+00	1.394468151850084041e+02	1.197387133753162525e+00	4.019902007319825683e-06	1.431266788110083787e+00	2.828226951981387174e+03	3.621772346441340233e+03	2.331148246187976838e+03	2.456170156423501965e+02	2.207015021121313397e-02	3.323882909585666494e+05	6.596769748362624197e-01	8.392838650190736008e-03
4.049999999999999822e+00	5.959535007876802702e+05	4.504916470111621329e+00	1.394448049980626934e+02	1.197404454556940445e+00	4.019819399743105177e-06	1.431256674448821098e+00	2.828002239903348709e+03	3.621859562990349332e+03	2.331159962399945471e+03	2.456115088901927948e+02	2.206990841992748781e-02	3.323951215617643320e+05	6.596865314270083935e-01	8.392839068602627947e-03
4.100000000000000533e+00	5.959035138050761307e+05	4.504976914126876508e+00	1.394427945317927424e+02	1.197421760775283062e+00	4.019736792166383824e-06	1.431246560787558630e+00	2.827777527825310244e+03	3.621946779539359341e+03	2.331171678611913194e+03	2.456060021380353646e+02	2.206966662864184511e-02	3.324019524457067600e+05	6.596960875742452490e-01	8.392839364471521568e-03
4.150000000000000355e+00	5.958535271492933389e+05	4.505037309198212547e+00	1.394407844998829091e+02	1.197439080360042318e+00	4.019654184589662471e-06	1.431236447126295941e+00	2.827552815747271325e+03	3.622033996088369349e+03	2.331183394823881827e+03	2.456004953858779345e+02	2.206942483735620242e-02	3.324087836104111047e+05	6.597056432779586643e-01	8.392839776671530069e-03
4.200000000000000178e+00	5.958035387169325259e+05	4.505097755097619228e+00	1.394387736391311705e+02	1.197456388418419948e+00	4.019571577012941118e-06	1.431226333465033251e+00	2.827328103669232405e+03	3.622121212637378449e+03	2.331195111035849550e+03	2.455949886337205328e+02	2.206918304607055972e-02	3.324156150558943627e+05	6.597151985381336514e-01	8.392840054696542804e-03
4.250000000000000000e+00	5.957535506105747772e+05	4.505158158320385020e+00	1.394367631368525622e+02	1.197473714002907919e+00	4.019488969436219765e-06	1.431216219803770562e+00	2.827103391591194395e+03	3.622208429186388457e+03	2.331206827247817728e+03	2.455894818815631311e+02	2.206894125478491703e-02	3.324224467821742292e+05	6.597247533547562215e-01	8.392840473636368342e-03
4.299999999999999822e+00	5.957035607242702972e+05	4.505218616999818515e+00	1.394347517493422117e+02	1.197491025208228699e+00	4.019406361859499259e-06	1.431206106142507872e+00	2.826878679513155475e+03	3.622295645735397557e+03	2.331218543459785906e+03	2.455839751294057010e+02	2.206869946349927433e-02	3.324292787892678753e+05	6.597343077278116086e-01	8.392840735011557196e-03
4.350000000000000533e+00	5.956535711698948871e+05	4.505279026566949341e+00	1.394327407985877301e+02	1.197508357257299982e+00	4.019323754282777906e-06	1.431195992481245405e+00	2.826653967435117011e+03	3.622382862284407565e+03	2.331230259671753629e+03	2.455784683772482708e+02	2.206845767221363164e-02	3.324361110771925887e+05	6.597438616572850467e-01	8.392841165261110195e-03
4.400000000000000355e+00	5.956035798332317499e+05	4.505339492622193909e+00	1.394307289498489126e+02	1.197525670784432172e+00	4.019241146706056553e-06	1.431185878819982715e+00	2.826429255357078546e+03	3.622470078833417574e+03	2.331241975883722262e+03	2.455729616250908975e+02	2.206821588092798547e-02	3.324429436459657154e+05	6.597534151431621030e-01	8.392841408143121573e-03
4.450000000000000178e+00	5.955535888300847728e+05	4.505399821635029056e+00	1.394287186046840930e+02	1.197542999720596635e+00	4.019158539129335200e-06	1.431175765158719804e+00	2.826204543279040081e+03	3.622557295382426673e+03	2.331253692095689985e+03	2.455674548729334674e+02	2.206797408964234625e-02	3.324497764956045430e+05	6.597629681854277894e-01	8.392841846022756902e-03
4.500000000000000000e+00	5.955035960382148623e+05	4.505460252930437726e+00	1.394267068058376822e+02	1.197560328658507700e+00	4.019075931552613847e-06	1.431165651497457114e+00	2.825979831201001616e+03	3.622644511931436682e+03	2.331265408307658163e+03	2.455619481207760373e+02	2.206773229835670008e-02	3.324566096261264756e+05	6.597725207840683392e-01	8.392842192907553830e-03
4.549999999999999822e+00	5.954536035835045623e+05	4.505520632701838224e+00	1.394246954734837800e+02	1.197577659188202803e+00	4.018993323975893342e-06	1.431155537836194647e+00	2.825755119122963151e+03	3.622731728480446236e+03	2.331277124519626341e+03	2.455564413686186356e+02	2.206749050707106086e-02	3.324634430375488009e+05	6.597820729390686534e-01	8.392842575524249102e-03
4.600000000000000533e+00	5.954036093414202332e+05	4.505580949920950928e+00	1.394226846873176271e+02	1.197594984951350749e+00	4.018910716399171989e-06	1.431145424174931957e+00	2.825530407044924232e+03	3.622818945029455790e+03	2.331288840731594519e+03	2.455509346164612055e+02	2.206724871578541816e-02	3.324702767298888066e+05	6.597916246504139659e-01	8.392842954111299700e-03
4.650000000000000355e+00	5.953536154331393773e+05	4.505641339246435173e+00	1.394206728675883369e+02	1.197612327980024816e+00	4.018828108822450636e-06	1.431135310513669268e+00	2.825305694966885767e+03	3.622906161578465799e+03	2.331300556943562697e+03	2.455454278643038037e+02	2.206700692449977547e-02	3.324771107031637803e+05	6.598011759180900659e-01	8.392843387974092614e-03
4.700000000000000178e+00	5.953036197406944120e+05	4.505701735837342348e+00	1.394186607468342345e+02	1.197629661032098003e+00	4.018745501245729283e-06	1.431125196852406578e+00	2.825080982888846847e+03	3.622993378127475353e+03	2.331312273155530420e+03	2.455399211121463736e+02	2.206676513321412930e-02	3.324839449573911261e+05	6.598107267420824096e-01	8.392843730293130314e-03
4.750000000000000000e+00	5.952536243812296307e+05	4.505762124923145429e+00	1.394166485584879354e+02	1.197646993414008154e+00	4.018662893669007930e-06	1.431115083191143889e+00	2.824856270810808383e+03	3.623080594676484907e+03	2.331323989367499053e+03	2.455344143599889435e+02	2.206652334192848661e-02	3.324907794925881317e+05	6.598202771223760088e-01	8.392844060340676898e-03
4.800000000000000711e+00	5.952036272364741890e+05	4.505822518296460188e+00	1.394146361052111729e+02	1.197664332847520274e+00	4.018580286092286577e-06	1.431104969529881199e+00	2.824631558732769918e+03	3.623167811225494916e+03	2.331335705579466776e+03	2.455289076078315702e+02	2.206628155064284391e-02	3.324976143087720848e+05	6.598298270589566528e-01	8.392844420348511206e-03
4.850000000000000533e+00	5.951536304236848373e+05	4.505882852763932966e+00	1.394126242084453793e+02	1.197681669511411418e+00	4.018497678515565224e-06	1.431094855868618509e+00	2.824406846654731453e+03	3.623255027774504470e+03	2.331347421791435409e+03	2.455234008556741401e+02	2.206603975935720469e-02	3.325044494059604476e+05	6.598393765518093534e-01	8.392844790942823388e-03
4.900000000000000355e+00	5.951036318292684155e+05	4.505943209991743359e+00	1.394106118226504236e+02	1.197699018286587869e+00	4.018415070938844718e-06	1.431084742207355820e+00	2.824182134576692988e+03	3.623342244323514478e+03	2.331359138003403132e+03	2.455178941035167099e+02	2.206579796807155852e-02	3.325112847841703333e+05	6.598489256009203441e-01	8.392845213459511691e-03
4.950000000000000178e+00	5.950536335598248988e+05	4.506003537835871597e+00	1.394085996349097059e+02	1.197716347290522565e+00	4.018332463362123365e-06	1.431074628546093130e+00	2.823957422498654523e+03	3.623429460872524032e+03	2.331370854215370855e+03	2.455123873513593082e+02	2.206555617678591583e-02	3.325181204434192623e+05	6.598584742062739705e-01	8.392845505845483028e-03
5.000000000000000000e+00	5.950036335163721815e+05	4.506063945941274795e+00	1.394065862598691865e+02	1.197733686298847688e+00	4.018249855785402012e-06	1.431064514884830441e+00	2.823732710420616058e+03	3.623516677421533586e+03	2.331382570427339488e+03	2.455068805992019065e+02	2.206531438550027313e-02	3.325249563837245805e+05	6.598680223678563550e-01	8.392845793349245145e-03
5.050000000000000711e+00	5.949536337915178156e+05	4.506124284767325072e+00	1.394045735672871160e+02	1.197751031685789780e+00	4.018167248208680659e-06	1.431054401223567751e+00	2.823507998342577139e+03	3.623603893970543140e+03	2.331394286639307211e+03	2.455013738470444764e+02	2.206507259421463044e-02	3.325317926051034592e+05	6.598775700856526205e-01	8.392846163126950129e-03
5.100000000000000533e+00	5.949036322991669877e+05	4.506184682593621815e+00	1.394025599456051907e+02	1.197768374016543014e+00	4.018084640631959306e-06	1.431044287562305062e+00	2.823283286264538674e+03	3.623691110519553149e+03	2.331406002851275844e+03	2.454958670948870463e+02	2.206483080292898774e-02	3.325386291075733607e+05	6.598871173596483342e-01	8.392846452042903790e-03
5.150000000000000355e+00	5.948536311188444961e+05	4.506244880179699486e+00	1.394005485976331897e+02	1.197785728713647746e+00	4.018002033055238800e-06	1.431034173901042372e+00	2.823058574186499754e+03	3.623778327068562703e+03	2.331417719063243567e+03	2.454903603427296730e+02	2.206458901164334158e-02	3.325454658911514562e+05	6.598966641898289520e-01	8.392846960991467639e-03
5.200000000000000178e+00	5.948036281750780763e+05	4.506305098015846333e+00	1.393985367917588292e+02	1.197803075789652061e+00	4.017919425478517447e-06	1.431024060239779683e+00	2.822833862108461290e+03	3.623865543617572257e+03	2.331429435275212199e+03	2.454848535905722429e+02	2.206434722035770235e-02	3.325523029558554408e+05	6.599062105761794861e-01	8.392847385461667947e-03
5.250000000000000000e+00	5.947536255406307755e+05	4.506365398318090243e+00	1.393965238248477476e+02	1.197820418832620026e+00	4.017836817901796094e-06	1.431013946578516993e+00	2.822609150030422825e+03	3.623952760166582266e+03	2.331441151487179923e+03	2.454793468384148127e+02	2.206410542907205619e-02	3.325591403017022531e+05	6.599157565186859475e-01	8.392847708260719325e-03
5.300000000000000711e+00	5.947036211446395610e+05	4.506425680973075387e+00	1.393945108603499534e+02	1.197837774980549552e+00	4.017754210325074741e-06	1.431003832917254304e+00	2.822384437952384360e+03	3.624039976715591820e+03	2.331452867699147646e+03	2.454738400862573826e+02	2.206386363778641696e-02	3.325659779287094716e+05	6.599253020173330153e-01	8.392848119517549998e-03
5.350000000000000533e+00	5.946536170503490139e+05	4.506486000395722336e+00	1.393924972897077339e+02	1.197855131805656281e+00	4.017671602748353388e-06	1.430993719255991614e+00	2.822159725874345895e+03	3.624127193264601374e+03	2.331464583911116279e+03	2.454683333340999809e+02	2.206362184650077080e-02	3.325728158368942677e+05	6.599348470721069226e-01	8.392848495510748380e-03
5.400000000000000355e+00	5.946036112059236038e+05	4.506546289944974859e+00	1.393904838703909945e+02	1.197872485382446284e+00	4.017588995171632882e-06	1.430983605594728925e+00	2.821935013796307430e+03	3.624214409813611383e+03	2.331476300123084002e+03	2.454628265819425792e+02	2.206338005521513157e-02	3.325796540262742201e+05	6.599443916829924595e-01	8.392848854342761095e-03
5.450000000000000178e+00	5.945536056526327739e+05	4.506606552275939315e+00	1.393884706225093169e+02	1.197889839103875476e+00	4.017506387594910682e-06	1.430973491933466235e+00	2.821710301718268511e+03	3.624301626362620482e+03	2.331488016335052635e+03	2.454573198297851491e+02	2.206313826392948541e-02	3.325864924968665000e+05	6.599539358499750819e-01	8.392849220998085252e-03
5.500000000000000000e+00	5.945035983562488109e+05	4.506666864549205620e+00	1.393864565558118898e+02	1.197907198382471838e+00	4.017423780018190176e-06	1.430963378272203546e+00	2.821485589640230046e+03	3.624388842911630491e+03	2.331499732547020358e+03	2.454518130776277189e+02	2.206289647264384618e-02	3.325933312486885116e+05	6.599634795730405790e-01	8.392849573772924107e-03
5.550000000000000711e+00	5.944535913473924156e+05	4.506727157980461307e+00	1.393844425585992610e+02	1.197924564994357288e+00	4.017341172441468823e-06	1.430953264610941078e+00	2.821260877562191126e+03	3.624476059460640499e+03	2.331511448758988990e+03	2.454463063254703172e+02	2.206265468135820002e-02	3.326001702817575424e+05	6.599730228521741848e-01	8.392849978595082541e-03
5.600000000000000533e+00	5.944035825980546651e+05	4.506787449091678610e+00	1.393824283780527935e+02	1.197941929327534627e+00	4.017258564864747470e-06	1.430943150949678389e+00	2.821036165484153116e+03	3.624563276009649599e+03	2.331523164970956714e+03	2.454407995733129155e+02	2.206241289007255732e-02	3.326070095960910548e+05	6.599825656873610225e-01	8.392850352896948085e-03
5.650000000000000355e+00	5.943535741321071982e+05	4.506847704009039113e+00	1.393804144780610841e+02	1.197959293643587664e+00	4.017175957288026964e-06	1.430933037288415699e+00	2.820811453406114197e+03	3.624650492558659607e+03	2.331534881182924437e+03	2.454352928211554854e+02	2.206217109878691462e-02	3.326138491917063366e+05	6.599921080785869920e-01	8.392850740456538408e-03
5.700000000000000178e+00	5.943035639311464038e+05	4.506907995067211736e+00	1.393783999270844447e+02	1.197976666135727175e+00	4.017093349711304764e-06	1.430922923627152787e+00	2.820586741328075732e+03	3.624737709107669161e+03	2.331546597394893070e+03	2.454297860689980837e+02	2.206192930750127193e-02	3.326206890686207335e+05	6.600016500258367724e-01	8.392851142581170612e-03
5.750000000000000000e+00	5.942535540077030892e+05	4.506968315254840540e+00	1.393763848618306724e+02	1.197994033873850617e+00	4.017010742134583411e-06	1.430912809965890098e+00	2.820362029250037267e+03	3.624824925656678715e+03	2.331558313606860793e+03	2.454242793168406251e+02	2.206168751621562923e-02	3.326275292268516496e+05	6.600111915290965969e-01	8.392851476913697553e-03
5.800000000000000711e+00	5.942035423529314576e+05	4.507028527927835704e+00	1.393743708934258052e+02	1.198011409730967980e+00	4.016928134557862905e-06	1.430902696304627852e+00	2.820137317171998802e+03	3.624912142205688724e+03	2.331570029818829425e+03	2.454187725646832519e+02	2.206144572492998654e-02	3.326343696664163144e+05	6.600207325883514775e-01	8.392851930656907225e-03
5.850000000000000533e+00	5.941535309734243201e+05	4.507088787191819712e+00	1.393723561983186130e+02	1.198028775913046351e+00	4.016845526981141552e-06	1.430892582643364941e+00	2.819912605093959883e+03	3.624999358754697823e+03	2.331581746030797149e+03	2.454132658125258217e+02	2.206120393364434384e-02	3.326412103873321903e+05	6.600302732035865372e-01	8.392852269341919552e-03
5.900000000000000355e+00	5.941035178653873736e+05	4.507149088270071324e+00	1.393703407831075936e+02	1.198046157246131616e+00	4.016762919404421046e-06	1.430882468982102473e+00	2.819687893015921873e+03	3.625086575303707832e+03	2.331593462242765781e+03	2.454077590603684200e+02	2.206096214235870115e-02	3.326480513896166231e+05	6.600398133747877871e-01	8.392852667284754486e-03
5.950000000000000178e+00	5.940535050260401331e+05	4.507209349185218095e+00	1.393683256966511408e+02	1.198063524890094822e+00	4.016680311827698846e-06	1.430872355320839562e+00	2.819463180937882498e+03	3.625173791852717841e+03	2.331605178454733505e+03	2.454022523082109899e+02	2.206072035107305845e-02	3.326548926732869586e+05	6.600493531019401283e-01	8.392852985606704883e-03
6.000000000000000000e+00	5.940034904661990004e+05	4.507269551573419797e+00	1.393663111116954099e+02	1.198080907594517797e+00	4.016597704250978341e-06	1.430862241659577094e+00	2.819238468859844488e+03	3.625261008401727850e+03	2.331616894666701683e+03	2.453967455560535882e+02	2.206047855978741576e-02	3.326617342383606592e+05	6.600588923850292389e-01	8.392853436113770563e-03
6.050000000000000711e+00	5.939534761699183146e+05	4.507329720191751932e+00	1.393642967779048831e+02	1.198098278323449506e+00	4.016515096674256988e-06	1.430852127998314183e+00	2.819013756781805569e+03	3.625348224950736949e+03	2.331628610878669406e+03	2.453912388038961581e+02	2.206023676850177306e-02	3.326685760848548380e+05	6.600684312240402418e-01	8.392853814336086876e-03
6.100000000000000533e+00	5.939034601522028679e+05	4.507389925088205018e+00	1.393622817916015890e+02	1.198115663574132128e+00	4.016432489097535635e-06	1.430842014337051715e+00	2.818789044703767104e+03	3.625435441499746958e+03	2.331640327090638038e+03	2.453857320517387564e+02	2.205999497721613037e-02	3.326754182127870736e+05	6.600779696189588153e-01	8.392854251469874377e-03
6.150000000000000355e+00	5.938534444031553576e+05	4.507450198105203754e+00	1.393602658158644374e+02	1.198133040500816815e+00	4.016349881520814282e-06	1.430831900675788804e+00	2.818564332625728639e+03	3.625522658048756512e+03	2.331652043302605762e+03	2.453802252995812978e+02	2.205975318593048420e-02	3.326822606221747119e+05	6.600875075697701932e-01	8.392854567185031520e-03
6.200000000000000178e+00	5.938034269278421998e+05	4.507510343219808036e+00	1.393582511866937921e+02	1.198150419774534514e+00	4.016267273944093776e-06	1.430821787014526336e+00	2.818339620547690174e+03	3.625609874597766066e+03	2.331663759514573940e+03	2.453747185474239245e+02	2.205951139464484498e-02	3.326891033130350406e+05	6.600970450764598318e-01	8.392854976916080956e-03
6.250000000000000000e+00	5.937534097233535722e+05	4.507570485473633148e+00	1.393562364327185037e+02	1.198167815183014184e+00	4.016184666367371576e-06	1.430811673353263425e+00	2.818114908469651255e+03	3.625697091146775620e+03	2.331675475726541663e+03	2.453692117952664944e+02	2.205926960335919881e-02	3.326959462853855221e+05	6.601065821390130761e-01	8.392855488630654448e-03
6.300000000000000711e+00	5.937033907877096208e+05	4.507630735810641553e+00	1.393542201510979908e+02	1.198185199700146697e+00	4.016102058790651070e-06	1.430801559692000957e+00	2.817890196391613244e+03	3.625784307695786083e+03	2.331687191938510296e+03	2.453637050431091211e+02	2.205902781207355959e-02	3.327027895392434439e+05	6.601161187574154932e-01	8.392855828526789991e-03
6.350000000000000533e+00	5.936533721253438853e+05	4.507690929814975433e+00	1.393522043959205519e+02	1.198202587038221134e+00	4.016019451213929717e-06	1.430791446030738268e+00	2.817665484313574780e+03	3.625871524244795182e+03	2.331698908150478019e+03	2.453581982909516910e+02	2.205878602078791342e-02	3.327096330746261519e+05	6.601256549316523170e-01	8.392856216364966496e-03
6.400000000000000355e+00	5.936033517340107355e+05	4.507751111479533890e+00	1.393501885800348248e+02	1.198219980555673025e+00	4.015936843637208364e-06	1.430781332369475578e+00	2.817440772235535860e+03	3.625958740793805191e+03	2.331710624362446652e+03	2.453526915387942609e+02	2.205854422950227073e-02	3.327164768915512250e+05	6.601351906617088927e-01	8.392856640306397067e-03
6.450000000000000178e+00	5.935533316153030610e+05	4.507811237132285598e+00	1.393481732870075689e+02	1.198237377248119184e+00	4.015854236060487011e-06	1.430771218708212889e+00	2.817216060157496941e+03	3.626045957342814745e+03	2.331722340574414375e+03	2.453471847866368307e+02	2.205830243821662803e-02	3.327233209900357178e+05	6.601447259475706764e-01	8.392857114453210893e-03
6.500000000000000000e+00	5.935033097658508923e+05	4.507871479355108235e+00	1.393461563623367283e+02	1.198254767147095778e+00	4.015771628483766505e-06	1.430761105046950199e+00	2.816991348079458476e+03	3.626133173891824299e+03	2.331734056786382553e+03	2.453416780344794006e+02	2.205806064693098534e-02	3.327301653700971510e+05	6.601542607892232351e-01	8.392857439218101220e-03
6.550000000000000711e+00	5.934532881904811366e+05	4.507931683328103567e+00	1.393441397440445542e+02	1.198272154023660940e+00	4.015689020907044305e-06	1.430750991385687509e+00	2.816766636001420011e+03	3.626220390440834308e+03	2.331745772998350731e+03	2.453361712823220273e+02	2.205781885564534264e-02	3.327370100317531032e+05	6.601637951866515808e-01	8.392857757741156374e-03
6.600000000000000533e+00	5.934032648842718918e+05	4.507991808873759609e+00	1.393421238706479528e+02	1.198289555121264671e+00	4.015606413330323799e-06	1.430740877724424820e+00	2.816541923923381546e+03	3.626307606989843862e+03	2.331757489210318454e+03	2.453306645301645972e+02	2.205757706435969995e-02	3.327438549750206876e+05	6.601733291398416137e-01	8.392858217210537319e-03
6.650000000000000355e+00	5.933532418523238739e+05	4.508051966660676868e+00	1.393401074446492203e+02	1.198306954319902307e+00	4.015523805753602446e-06	1.430730764063162130e+00	2.816317211845343081e+03	3.626394823538853416e+03	2.331769205422287087e+03	2.453251577780071955e+02	2.205733527307405725e-02	3.327507001999173081e+05	6.601828626487782348e-01	8.392858626568428654e-03
6.700000000000000178e+00	5.933032170850642724e+05	4.508112130634636117e+00	1.393380907320502331e+02	1.198324359107745263e+00	4.015441198176881093e-06	1.430720650401899441e+00	2.816092499767304616e+03	3.626482040087862970e+03	2.331780921634254810e+03	2.453196510258497369e+02	2.205709348178841456e-02	3.327575457064605434e+05	6.601923957134470111e-01	8.392859054282129916e-03
6.750000000000000000e+00	5.932531925982022658e+05	4.508172159431917514e+00	1.393360755083903939e+02	1.198341767378408251e+00	4.015358590600160587e-06	1.430710536740636751e+00	2.815867787689266152e+03	3.626569256636872524e+03	2.331792637846222988e+03	2.453141442736923352e+02	2.205685169050277186e-02	3.327643914946675650e+05	6.602019283338333988e-01	8.392859592545633129e-03
6.800000000000000711e+00	5.932031663703758968e+05	4.508232375503113509e+00	1.393340577897942012e+02	1.198359162178266102e+00	4.015275983023439234e-06	1.430700423079374062e+00	2.815643075611227232e+03	3.626656473185882533e+03	2.331804354058191166e+03	2.453086375215349335e+02	2.205660989921712917e-02	3.327712375645557768e+05	6.602114605099228539e-01	8.392859882654101628e-03
6.850000000000000533e+00	5.931531404284985038e+05	4.508292521577523360e+00	1.393320407654868518e+02	1.198376570138379948e+00	4.015193375446717881e-06	1.430690309418111372e+00	2.815418363533188767e+03	3.626743689734892087e+03	2.331816070270159344e+03	2.453031307693775034e+02	2.205636810793148300e-02	3.327780839161427575e+05	6.602209922417006105e-01	8.392860303223828242e-03
6.900000000000000355e+00	5.931031127370457398e+05	4.508352675134877252e+00	1.393300234383819429e+02	1.198393981372691375e+00	4.015110767869996528e-06	1.430680195756848683e+00	2.815193651455150302e+03	3.626830906283901641e+03	2.331827786482127522e+03	2.452976240172201017e+02	2.205612631664584378e-02	3.327849305494456785e+05	6.602305235291520136e-01	8.392860724954610482e-03
6.950000000000000178e+00	5.930530853398548206e+05	4.508412792602057628e+00	1.393280063924791818e+02	1.198411385779614369e+00	4.015028160293275175e-06	1.430670082095586215e+00	2.814968939377111838e+03	3.626918122832911195e+03	2.331839502694095245e+03	2.452921172650627000e+02	2.205588452536019761e-02	3.327917774644820020e+05	6.602400543722626303e-01	8.392861112279059038e-03
7.000000000000000000e+00	5.930030561842059251e+05	4.508472892110857444e+00	1.393259893540200096e+02	1.198428795357762144e+00	4.014945552716553822e-06	1.430659968434323304e+00	2.814744227299072918e+03	3.627005339381920749e+03	2.331851218906063423e+03	2.452866105129052698e+02	2.205564273407455492e-02	3.327986246612691903e+05	6.602495847710175836e-01	8.392861532737974986e-03
7.050000000000000711e+00	5.929530273331335047e+05	4.508532979237501515e+00	1.393239723079683188e+02	1.198446207734147562e+00	4.014862945139833316e-06	1.430649854773060836e+00	2.814519515221034453e+03	3.627092555930931212e+03	2.331862935118031601e+03	2.452811037607478397e+02	2.205540094278891569e-02	3.328054721398244146e+05	6.602591147254027737e-01	8.392861968805721135e-03
7.100000000000000533e+00	5.929029967174993362e+05	4.508593082708840960e+00	1.393219548506841079e+02	1.198463627548253863e+00	4.014780337563111963e-06	1.430639741111797925e+00	2.814294803142995988e+03	3.627179772479940766e+03	2.331874651329999779e+03	2.452755970085904096e+02	2.205515915150326953e-02	3.328123199001653120e+05	6.602686442354031016e-01	8.392862428656224297e-03
7.150000000000000355e+00	5.928529664079704089e+05	4.508653182933338499e+00	1.393199372743639231e+02	1.198481044146517904e+00	4.014697729986391457e-06	1.430629627450535457e+00	2.814070091064957523e+03	3.627266989028950320e+03	2.331886367541967957e+03	2.452700902564330363e+02	2.205491736021762683e-02	3.328191679423091700e+05	6.602781733010041343e-01	8.392862855282529760e-03
7.200000000000000178e+00	5.928029343297571177e+05	4.508713308232479733e+00	1.393179191800465730e+02	1.198498450735963505e+00	4.014615122409669257e-06	1.430619513789272546e+00	2.813845378986918604e+03	3.627354205577959874e+03	2.331898083753936135e+03	2.452645835042756062e+02	2.205467556893198414e-02	3.328260162662734510e+05	6.602877019221909949e-01	8.392863177080916309e-03
7.250000000000000000e+00	5.927529025638723979e+05	4.508773372715097594e+00	1.393159016696306480e+02	1.198515879762263259e+00	4.014532514832948751e-06	1.430609400128010078e+00	2.813620666908880594e+03	3.627441422126969883e+03	2.331909799965904313e+03	2.452590767521182329e+02	2.205443377764634144e-02	3.328328648720755009e+05	6.602972300989495835e-01	8.392863687642946463e-03
7.300000000000000711e+00	5.927028690223649610e+05	4.508833476753471459e+00	1.393138834642471409e+02	1.198533302054127780e+00	4.014449907256226551e-06	1.430599286466747389e+00	2.813395954830841674e+03	3.627528638675978982e+03	2.331921516177872036e+03	2.452535699999607743e+02	2.205419198636069875e-02	3.328397137597327819e+05	6.603067578312645791e-01	8.392864105643556283e-03
7.350000000000000533e+00	5.926528357980344445e+05	4.508893560446866289e+00	1.393118653489087251e+02	1.198550718628627054e+00	4.014367299679506046e-06	1.430589172805484699e+00	2.813171242752803209e+03	3.627615855224988991e+03	2.331933232389840668e+03	2.452480632478033726e+02	2.205395019507505605e-02	3.328465629292624653e+05	6.603162851191222149e-01	8.392864485498223101e-03
7.400000000000000355e+00	5.926028007937488146e+05	4.508953639985903372e+00	1.393098470721295712e+02	1.198568142156597238e+00	4.014284692102783846e-06	1.430579059144222009e+00	2.812946530674764290e+03	3.627703071773999000e+03	2.331944948601808392e+03	2.452425564956459425e+02	2.205370840378940989e-02	3.328534123806822463e+05	6.603258119625072808e-01	8.392864900784282114e-03
7.450000000000000178e+00	5.925527661098118406e+05	4.509013660634806797e+00	1.393078293563850139e+02	1.198585574435153678e+00	4.014202084526063340e-06	1.430568945482959542e+00	2.812721818596725825e+03	3.627790288323008554e+03	2.331956664813777024e+03	2.452370497434885408e+02	2.205346661250377066e-02	3.328602621140093543e+05	6.603353383614051220e-01	8.392865407610050968e-03
7.500000000000000000e+00	5.925027296452539740e+05	4.509073789179528724e+00	1.393058101106301478e+02	1.198603001993797212e+00	4.014119476949341987e-06	1.430558831821696630e+00	2.812497106518687360e+03	3.627877504872018108e+03	2.331968381025744748e+03	2.452315429913310822e+02	2.205322482121812797e-02	3.328671121292612515e+05	6.603448643158014164e-01	8.392865785670309414e-03
